id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
89956,How to time C++ functions for contributing?,How to time C++ functions for contributing?,how-to-time-c-functions-for-contributing,4,1,4,https://discuss.pytorch.org/uploads/default/optimized/3X/3/2/32e0709bb28f1d81f94c86c6000dfaa3ba0dd664_2_1024x431.png,2020-07-20T22:08:08.290Z,2020-07-21T04:30:56.663Z,True,2020-07-21T04:30:56.663Z,regular,False,False,,,True,False,False,,,67,1,False,glaringlee,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18876, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26938, 'primary_group_id': None}]"
89805,LibTorch installation issues with CMake,LibTorch installation issues with CMake,libtorch-installation-issues-with-cmake,3,0,3,,2020-07-19T19:47:09.451Z,2020-07-21T04:29:19.795Z,True,2020-07-21T04:29:19.795Z,regular,False,False,,,True,False,False,,,106,0,False,glaringlee,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34520, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26938, 'primary_group_id': None}]"
89744,（c++）How to convert (tensor) type to int (type),（c++）How to convert (tensor) type to int (type),c-how-to-convert-tensor-type-to-int-type,2,0,2,,2020-07-19T02:31:11.145Z,2020-07-21T04:25:54.018Z,True,2020-07-21T04:25:54.018Z,regular,False,False,,,True,False,False,,,63,0,False,glaringlee,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34262, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26938, 'primary_group_id': None}]"
89260,How to convert the at::Byte tensor to boolean tensor in c++?,How to convert the at::Byte tensor to boolean tensor in c++?,how-to-convert-the-at-byte-tensor-to-boolean-tensor-in-c,3,0,3,,2020-07-15T05:32:26.101Z,2020-07-20T00:10:54.318Z,True,2020-07-20T00:10:54.318Z,regular,False,False,,,True,False,False,,,105,1,False,21fa417e3fb06e56040c,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25881, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 18015, 'primary_group_id': None}]"
89684,Passing Python torch.nn.Module to c++ torch::nn::Module,Passing Python torch.nn.Module to c++ torch::nn::Module,passing-python-torch-nn-module-to-c-torch-module,2,0,2,https://discuss.pytorch.org/uploads/default/optimized/3X/c/4/c482bb55468ca64c2f25bc1a46dd6701e3c0715b_2_1024x380.png,2020-07-18T08:58:09.796Z,2020-07-18T19:35:28.551Z,True,2020-07-18T19:35:28.551Z,regular,False,False,,,True,False,False,,,96,0,False,tom,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34478, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
89542,Libtorch ubuntu runtime error,Libtorch ubuntu runtime error,libtorch-ubuntu-runtime-error,3,1,3,,2020-07-17T06:38:54.652Z,2020-07-17T06:58:17.408Z,True,2020-07-17T06:58:17.408Z,regular,False,False,,,True,False,False,,,38,0,False,21fa417e3fb06e56040c,11,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18015, 'primary_group_id': None}]"
89302,Creating custom dataset C++,Creating custom dataset C++,creating-custom-dataset-c,2,0,2,,2020-07-15T10:27:02.068Z,2020-07-15T11:51:50.661Z,True,2020-07-15T11:51:50.661Z,regular,False,False,,,True,False,False,,,60,0,False,tom,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34343, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
89084,When will THC_GENERIC_FILE defined?,When will THC_GENERIC_FILE defined?,when-will-thc-generic-file-defined,1,0,1,,2020-07-14T03:22:44.913Z,2020-07-14T03:22:44.960Z,True,2020-07-14T03:22:44.960Z,regular,False,False,,,True,False,False,,,56,0,False,tgsmdww,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30345, 'primary_group_id': None}]"
88776,What's the difference between csrc/serialization and csrc/generic/serialization?,What&rsquo;s the difference between csrc/serialization and csrc/generic/serialization?,whats-the-difference-between-csrc-serialization-and-csrc-generic-serialization,1,0,1,,2020-07-11T09:36:14.210Z,2020-07-11T09:36:14.480Z,True,2020-07-11T09:36:14.480Z,regular,False,False,,,True,False,False,,,55,0,False,tgsmdww,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30345, 'primary_group_id': None}]"
88733,Passing ScriptModule to C++ in 1.6,Passing ScriptModule to C++ in 1.6,passing-scriptmodule-to-c-in-1-6,1,0,1,,2020-07-10T21:15:31.763Z,2020-07-10T21:15:31.822Z,True,2020-07-10T21:15:31.822Z,regular,False,False,,,True,False,False,,,42,0,False,rjeli,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 34159, 'primary_group_id': None}]"
88668,How to mask tensor with boolean using c++ api? how to achieve this python code with c++ api?,How to mask tensor with boolean using c++ api? how to achieve this python code with c++ api?,how-to-mask-tensor-with-boolean-using-c-api-how-to-achieve-this-python-code-with-c-api,2,0,2,,2020-07-10T09:59:26.247Z,2020-07-10T12:10:33.414Z,True,2020-07-10T12:10:33.414Z,regular,False,False,,,True,False,False,,,62,0,False,hyman,11,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 34138, 'primary_group_id': None}]"
84442,Validating C++ model number of elements in forward,Validating C++ model number of elements in forward,validating-c-model-number-of-elements-in-forward,3,1,3,,2020-06-06T15:51:42.391Z,2020-07-10T10:18:49.850Z,True,2020-07-10T10:18:49.850Z,regular,False,False,,,True,False,False,,,90,0,False,FDS,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 32724, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 29175, 'primary_group_id': None}]"
85565,Bug in C++ TorchScript tutorial,Bug in C++ TorchScript tutorial,bug-in-c-torchscript-tutorial,3,0,3,,2020-06-15T21:28:23.706Z,2020-07-10T05:44:09.850Z,True,2020-07-10T05:44:09.850Z,regular,False,False,,,True,False,False,,,178,0,False,copythatpasta,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 33097, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 29175, 'primary_group_id': None}]"
88283,What is the best way to pass in a tensor that could optionally be None to a function?,What is the best way to pass in a tensor that could optionally be None to a function?,what-is-the-best-way-to-pass-in-a-tensor-that-could-optionally-be-none-to-a-function,5,1,5,,2020-07-07T20:22:05.633Z,2020-07-09T06:49:06.076Z,True,2020-07-09T06:49:06.076Z,regular,False,False,,,True,False,False,,,130,2,False,tom,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26273, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
50342,JIT trace model with ModuleList error,JIT trace model with ModuleList error,jit-trace-model-with-modulelist-error,5,3,5,,2019-07-11T09:02:12.251Z,2020-07-09T06:36:51.048Z,True,2020-07-09T06:44:17.781Z,regular,False,False,,,True,False,False,,,572,1,False,karl7,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 1537, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 33209, 'primary_group_id': None}]"
34233,Use single thread on Intel CPU,Use single thread on Intel CPU,use-single-thread-on-intel-cpu,13,8,13,,2019-01-09T09:20:08.723Z,2020-07-09T06:22:09.427Z,True,2020-07-09T06:22:09.427Z,regular,False,False,,,True,False,False,,,2255,4,False,Mr.Crab,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14645, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6225, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18026, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13946, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 30745, 'primary_group_id': None}]"
88473,Why the CPU utility has reached about 100% when i run libtorch model in VS,Why the CPU utility has reached about 100% when i run libtorch model in VS,why-the-cpu-utility-has-reached-about-100-when-i-run-libtorch-model-in-vs,1,0,1,https://discuss.pytorch.org/uploads/default/original/3X/0/b/0b9dadfac908e152e12b43a031d9de031addf4b3.png,2020-07-09T02:07:16.090Z,2020-07-09T02:07:16.143Z,True,2020-07-09T02:07:16.143Z,regular,False,False,,,True,False,False,,,50,0,False,Mr.Crab,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30745, 'primary_group_id': None}]"
88201,No rule to make target libtorch.so,No rule to make target libtorch.so,no-rule-to-make-target-libtorch-so,4,1,4,,2020-07-07T09:12:04.861Z,2020-07-08T17:46:26.132Z,True,2020-07-08T17:46:26.132Z,regular,False,False,,,True,False,False,,,88,0,False,a_d,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 27289, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
88112,How to support k40m gpu,How to support k40m gpu,how-to-support-k40m-gpu,2,0,2,,2020-07-06T13:08:11.782Z,2020-07-07T08:23:58.473Z,True,2020-07-07T08:23:58.473Z,regular,False,False,,,True,False,False,,,65,0,False,ptrblck,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26824, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
86703,Error in cmake while setting up libtorch,Error in cmake while setting up libtorch,error-in-cmake-while-setting-up-libtorch,5,2,5,,2020-06-24T10:56:01.902Z,2020-07-07T07:35:40.592Z,True,2020-07-07T07:35:40.592Z,regular,False,False,,,True,False,False,,,285,0,False,a_d,11,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 27289, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
87433,Version 1.1.0 build from sources compilation errors on NVIDIA Jetson TX2,Version 1.1.0 build from sources compilation errors on NVIDIA Jetson TX2,version-1-1-0-build-from-sources-compilation-errors-on-nvidia-jetson-tx2,3,0,3,,2020-06-30T10:54:52.218Z,2020-07-07T06:01:12.844Z,True,2020-07-07T06:01:12.844Z,regular,False,False,,,True,False,False,,,101,0,False,OronG13,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33706, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 26938, 'primary_group_id': None}]"
49831,How to build libtorch for aarch64?,How to build libtorch for aarch64?,how-to-build-libtorch-for-aarch64,5,2,5,,2019-07-05T18:45:12.967Z,2020-07-03T07:09:11.460Z,True,2020-07-03T07:09:11.460Z,regular,False,False,,,True,False,False,,,602,2,False,Kiki_Rizki_Arpiandi,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11540, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 17350, 'primary_group_id': None}]"
66974,How to print gradient for each layer weight/bias in network?,How to print gradient for each layer weight/bias in network?,how-to-print-gradient-for-each-layer-weight-bias-in-network,5,3,5,,2020-01-17T14:08:19.813Z,2020-07-03T06:08:38.193Z,True,2020-07-03T06:08:38.193Z,regular,False,False,,,True,False,False,,,230,0,False,Keunhoi_An,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26546, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 33822, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 33576, 'primary_group_id': None}]"
87793,How do I compile libtorch for nvidia jetson nano,How do I compile libtorch for nvidia jetson nano,how-do-i-compile-libtorch-for-nvidia-jetson-nano,1,0,1,,2020-07-03T04:07:01.461Z,2020-07-03T04:07:01.512Z,True,2020-07-03T04:07:01.512Z,regular,False,False,,,True,False,False,,,42,0,False,Kiki_Rizki_Arpiandi,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 17350, 'primary_group_id': None}]"
87789,Run torch::jit::load(model_path) crash,Run torch::jit::load(model_path) crash,run-torch-load-model-path-crash,1,0,1,,2020-07-03T03:17:58.285Z,2020-07-03T03:17:58.338Z,True,2020-07-03T03:28:24.536Z,regular,False,False,,,True,False,False,,,61,0,False,k3833653,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19669, 'primary_group_id': None}]"
87710,How to solve GTest and LibTorch linkage conflict,How to solve GTest and LibTorch linkage conflict,how-to-solve-gtest-and-libtorch-linkage-conflict,1,0,1,,2020-07-02T09:34:34.725Z,2020-07-02T09:34:34.785Z,True,2020-07-02T09:34:34.785Z,regular,False,False,,,True,False,False,,,70,0,False,tot0k,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33369, 'primary_group_id': None}]"
87628,Can't use from_blob to construct tensor on GPU in C++,Can&rsquo;t use from_blob to construct tensor on GPU in C++,cant-use-from-blob-to-construct-tensor-on-gpu-in-c,2,0,2,,2020-07-01T17:56:40.041Z,2020-07-02T04:30:30.257Z,True,2020-07-02T04:30:30.257Z,regular,False,False,,,True,False,False,,,131,0,False,glaringlee,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 33747, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26938, 'primary_group_id': None}]"
87649,CPU_CAPABILITY_AVX2 definition,CPU_CAPABILITY_AVX2 definition,cpu-capability-avx2-definition,2,0,2,,2020-07-01T20:34:36.269Z,2020-07-02T04:08:30.552Z,True,2020-07-02T04:08:30.552Z,regular,False,False,,,True,False,False,,,80,0,False,glaringlee,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23673, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26938, 'primary_group_id': None}]"
87666,Hadamard Product Libtorch,Hadamard Product Libtorch,hadamard-product-libtorch,2,0,2,,2020-07-02T00:42:20.667Z,2020-07-02T03:33:55.158Z,True,2020-07-02T03:33:55.158Z,regular,False,False,,,True,False,False,,,76,1,False,glaringlee,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 33167, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26938, 'primary_group_id': None}]"
87672,Libtorch Pytorch Interpolate Differences,Libtorch Pytorch Interpolate Differences,libtorch-pytorch-interpolate-differences,3,1,3,,2020-07-02T02:17:59.177Z,2020-07-02T03:33:52.537Z,True,2020-07-02T03:33:52.537Z,regular,False,False,,,True,False,False,,,66,0,False,Hiperdyne19012,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33167, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 26938, 'primary_group_id': None}]"
87434,Serialization - saving multiple models in a single file,Serialization - saving multiple models in a single file,serialization-saving-multiple-models-in-a-single-file,2,0,2,,2020-06-30T11:12:30.783Z,2020-07-01T10:29:54.503Z,True,2020-07-01T10:29:54.503Z,regular,False,False,,,True,False,False,,,79,1,False,cheggars,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18434, 'primary_group_id': None}]"
87023,Why libtorch cannot get 'running_mean' and 'running_var' of BatchNormalization2D in .pt file?,Why libtorch cannot get &lsquo;running_mean&rsquo; and &lsquo;running_var&rsquo; of BatchNormalization2D in .pt file?,why-libtorch-cannot-get-running-mean-and-running-var-of-batchnormalization2d-in-pt-file,10,8,10,,2020-06-26T13:42:06.358Z,2020-07-01T00:53:44.851Z,True,2020-07-01T00:53:44.851Z,regular,False,False,,,True,False,False,,,155,4,False,Keunhoi_An,11,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33576, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
78037,How to change learning rate with Libtorch 1.5?,How to change learning rate with Libtorch 1.5?,how-to-change-learning-rate-with-libtorch-1-5,7,2,7,,2020-04-23T11:55:25.636Z,2020-06-30T08:09:40.533Z,True,2020-06-30T08:09:40.533Z,regular,False,False,,,True,False,False,,,396,5,False,pascal.soveaux,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 30489, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 26824, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 18072, 'primary_group_id': None}]"
87315,(libtorch) Saving multiple modules and optimizers in single file,(libtorch) Saving multiple modules and optimizers in single file,libtorch-saving-multiple-modules-and-optimizers-in-single-file,2,0,2,,2020-06-29T15:21:37.710Z,2020-06-29T20:55:51.619Z,True,2020-06-29T20:55:51.619Z,regular,False,False,,,True,False,False,,,71,0,False,Nathan_Wood,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30426, 'primary_group_id': None}]"
87312,Training on top of an already existing model in C++,Training on top of an already existing model in C++,training-on-top-of-an-already-existing-model-in-c,1,0,1,,2020-06-29T15:06:03.371Z,2020-06-29T15:06:03.422Z,True,2020-06-29T15:06:03.422Z,regular,False,False,,,True,False,False,,,51,0,False,nitya05,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33665, 'primary_group_id': None}]"
87176,Something dumb in the ordering of destruction,Something dumb in the ordering of destruction,something-dumb-in-the-ordering-of-destruction,3,1,3,,2020-06-28T07:54:30.971Z,2020-06-29T09:45:43.275Z,True,2020-06-29T10:34:35.247Z,regular,False,False,,,True,False,False,,,73,0,False,111254,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28347, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
87241,Using pytorch from Cython with nogil for multithreading,Using pytorch from Cython with nogil for multithreading,using-pytorch-from-cython-with-nogil-for-multithreading,1,0,1,,2020-06-29T00:34:57.693Z,2020-06-29T00:34:57.747Z,True,2020-06-29T00:40:55.325Z,regular,False,False,,,True,False,False,,,102,0,False,Joseph_Gardi,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33648, 'primary_group_id': None}]"
87198,Cross compiling Pytorch C++ extension,Cross compiling Pytorch C++ extension,cross-compiling-pytorch-c-extension,1,0,1,,2020-06-28T13:20:19.183Z,2020-06-28T13:20:19.243Z,True,2020-06-28T13:20:19.243Z,regular,False,False,,,True,False,False,,,59,0,False,linimus,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33631, 'primary_group_id': None}]"
87189,Error while trying to build module using pyBind,Error while trying to build module using pyBind,error-while-trying-to-build-module-using-pybind,1,0,1,,2020-06-28T11:19:13.552Z,2020-06-28T11:19:13.607Z,True,2020-06-28T11:19:13.607Z,regular,False,False,,,True,False,False,,,54,0,False,chinmay5,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6080, 'primary_group_id': None}]"
86831,Converting pre Pytorch1.0 code,Converting pre Pytorch1.0 code,converting-pre-pytorch1-0-code,10,8,10,,2020-06-25T07:35:31.836Z,2020-06-27T22:52:47.471Z,True,2020-06-27T22:52:47.471Z,regular,False,False,,,True,False,False,,,99,0,False,tom,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6080, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
87053,Stuck on extracting grad() of loss,Stuck on extracting grad() of loss,stuck-on-extracting-grad-of-loss,6,2,6,,2020-06-26T20:26:29.927Z,2020-06-26T21:16:36.888Z,True,2020-06-26T21:16:36.888Z,regular,False,False,,,True,False,False,,,100,0,False,albanD,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 30441, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 211, 'primary_group_id': None}]"
87048,Globally set the device,Globally set the device,globally-set-the-device,1,0,1,,2020-06-26T19:13:55.460Z,2020-06-26T19:13:55.515Z,True,2020-06-26T20:47:15.637Z,regular,False,False,,,True,False,False,,,57,0,False,dfalbel,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13551, 'primary_group_id': None}]"
86654,Tensor to C++ vector,Tensor to C++ vector,tensor-to-c-vector,2,0,2,,2020-06-24T04:23:19.711Z,2020-06-26T20:34:08.018Z,True,2020-06-26T20:34:08.018Z,regular,False,False,,,True,False,False,,,109,1,False,ericrhenry,11,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 33167, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 30441, 'primary_group_id': None}]"
76457,Loaded model in Libtorch gives different results each time,Loaded model in Libtorch gives different results each time,loaded-model-in-libtorch-gives-different-results-each-time,5,2,5,,2020-04-12T19:23:08.238Z,2020-06-26T13:49:16.702Z,True,2020-06-26T13:49:16.702Z,regular,False,False,,,True,False,False,,,234,0,False,Keunhoi_An,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 29476, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 33576, 'primary_group_id': None}]"
69871,Different Outputs in Python and Torchscript C++,Different Outputs in Python and Torchscript C++,different-outputs-in-python-and-torchscript-c,2,0,2,https://discuss.pytorch.org/uploads/default/optimized/3X/8/4/84d20f98eaf61eb5851b393cbe1e6ddd744646e4_2_1024x528.png,2020-02-16T00:12:09.674Z,2020-06-26T13:47:23.922Z,True,2020-06-26T13:47:23.922Z,regular,False,False,,,True,False,False,,,285,1,False,Keunhoi_An,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26856, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 33576, 'primary_group_id': None}]"
33288,Why there's a tiny difference between outputs of PyTorch and LibTorch?,Why there&rsquo;s a tiny difference between outputs of PyTorch and LibTorch?,why-theres-a-tiny-difference-between-outputs-of-pytorch-and-libtorch,5,3,5,,2018-12-28T16:30:37.956Z,2020-06-26T13:17:04.033Z,True,2020-06-26T13:17:04.033Z,regular,False,False,,,True,False,False,,,436,0,False,Keunhoi_An,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13578, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 33576, 'primary_group_id': None}]"
86943,Crash launching sequentially the same model,Crash launching sequentially the same model,crash-launching-sequentially-the-same-model,2,0,2,,2020-06-25T19:50:56.231Z,2020-06-26T10:11:26.030Z,True,2020-06-26T10:11:26.030Z,regular,False,False,,,True,False,False,,,59,0,False,ptrblck,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 27806, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
86866,Suppress scientific notation libtorch,Suppress scientific notation libtorch,suppress-scientific-notation-libtorch,3,1,3,,2020-06-25T10:26:02.929Z,2020-06-26T08:06:28.077Z,True,2020-06-26T08:06:28.077Z,regular,False,False,,,True,False,False,,,57,0,False,ptrblck,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 33533, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
35230,C++ Mask R-CNN example,C++ Mask R-CNN example,c-mask-r-cnn-example,9,3,9,,2019-01-21T15:25:53.561Z,2020-06-25T18:38:47.480Z,True,2020-06-25T18:38:47.480Z,regular,False,False,,,True,False,False,,,2081,5,False,kolkir,11,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13172, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9368, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23421, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 33548, 'primary_group_id': None}]"
51324,Do we have a set_default_dtype in libtorch,Do we have a set_default_dtype in libtorch,do-we-have-a-set-default-dtype-in-libtorch,2,0,2,,2019-07-23T03:43:34.444Z,2020-06-25T17:44:57.322Z,True,2020-06-25T17:44:57.322Z,regular,False,False,,,True,False,False,,,96,1,False,dfalbel,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20866, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13551, 'primary_group_id': None}]"
45747,torch.distributions.Categorical,torch.distributions.Categorical,torch-distributions-categorical,7,3,8,,2019-05-20T20:28:13.895Z,2020-06-25T11:41:31.627Z,True,2020-06-25T11:41:31.627Z,regular,False,False,,,True,False,False,,,630,5,False,cruzas,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13946, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 22734, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 26938, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26546, 'primary_group_id': None}]"
86856,Is numpy unravel index in libtorch?,Is numpy unravel index in libtorch?,is-numpy-unravel-index-in-libtorch,1,0,1,,2020-06-25T09:15:50.510Z,2020-06-25T09:15:50.563Z,True,2020-06-25T09:15:50.563Z,regular,False,False,,,True,False,False,,,47,0,False,Raihan.Islam,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33530, 'primary_group_id': None}]"
86373,Linkage problem when building program with libtorch on Raspberry PI,Linkage problem when building program with libtorch on Raspberry PI,linkage-problem-when-building-program-with-libtorch-on-raspberry-pi,1,0,1,,2020-06-22T09:25:52.658Z,2020-06-22T09:25:52.727Z,True,2020-06-23T07:16:53.335Z,regular,False,False,,,True,False,False,,,86,0,False,tot0k,11,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33369, 'primary_group_id': None}]"
53448,What is np.where's equivalent in libtorch?,What is np.where&rsquo;s equivalent in libtorch?,what-is-np-wheres-equivalent-in-libtorch,2,0,2,,2019-08-15T08:02:31.296Z,2020-06-22T09:29:55.794Z,True,2020-06-22T09:29:55.794Z,regular,False,False,,,True,False,False,,,124,0,False,tot0k,11,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 17350, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 33369, 'primary_group_id': None}]"
